Epoch,Train_Loss,Validation_Loss,Validation_Accuracy,FLOPs
1,0.6990917451241437,0.6931474669413134,46.84287812041116,749623706
2,0.6928149524857016,0.6931474669413134,46.84287812041116,749623706
3,0.6932689365218667,0.6931474669413134,46.84287812041116,749623706
4,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
5,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
6,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
7,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
8,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
9,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
10,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
11,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
12,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
13,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
14,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
15,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
16,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
17,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
18,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
19,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
20,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
21,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
22,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
23,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
24,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
25,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
26,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
27,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
28,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
29,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
30,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
31,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
32,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
33,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
34,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
35,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
36,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
37,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
38,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
39,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
40,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
41,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
42,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
43,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
44,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
45,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
46,0.6931562746272367,0.6931474669413134,46.84287812041116,749623706
47,0.6931540215716643,0.6931474669413134,46.84287812041116,749623706
48,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
49,0.6931474804878235,0.6931474669413134,46.84287812041116,749623706
50,0.6931475169518415,0.6931474669413134,46.84287812041116,749623706
